filename|annotator|questione|id|source-name|source-partition-id|ref-type|ref-scope|text|context|alias|partition|doc-type|authority|region|city|detached-city|section|ministry|other-authority|eu-acronym|number|year|full-number|case-number|area|doc-date|deposit-date|notification-date|publication-date|applicant|defendant|ro-number|rv-number|gu-series|url|cited-doc-simple-id|cited-art-simple-id|cited-comma-simple-id
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato dopo il termine |1|||legislation|nazionale|art 43 dPR 600/73|art 43 dPR 600/73||articolo-43|DECR|PRES_REP||||||||600|1973|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art43|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-43|
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato dopo il termine |2|||legislation|nazionale|art. 57 dPR 633/72|art. 57 dPR 633/72||articolo-57|DECR|PRES_REP||||||||633|1972|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1972;633~art57|presidente.repubblica:decreto:1972;633|presidente.repubblica:decreto:1972;633_articolo-57|
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato dopo il termine |3|||legislation|nazionale|26 dl 223/2006|26 dl 223/2006||articolo-26|DL|||||||||223|2006|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2006;223~art26|decreto.legge:2006;223|decreto.legge:2006;223_articolo-26|
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato dopo il termine |4|||legislation|nazionale|dlgs 74/2000 art. 2|dlgs 74/2000 art. 2||articolo-2|DLGS|||||||||74|2000|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2000;74~art2|decreto.legislativo:2000;74|decreto.legislativo:2000;74_articolo-2|
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato dopo il termine |5|||legislation|nazionale|dlgs 128/2015|dlgs 128/2015|||DLGS|||||||||128|2015|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;128|decreto.legislativo:2015;128||
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato dopo il termine |6|||caselaw|nazionale|C. Cost 247/2011|C. Cost 247/2011||||CORTE_COST||||||||247|2011|||||||||||||http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI:IT:COST:2011:247|COST:2011:247||
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato dopo il termine |7|||caselaw|nazionale|cass. 20043/2015|cass. 20043/2015 Cass 9974/2015||||CORTE_CASS||||||||20043|2015||||||||||||||||
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato dopo il termine |8|||caselaw|nazionale|Cass 9974/2015|cass. 20043/2015 Cass 9974/2015||||CORTE_CASS||||||||9974|2015||||||||||||||||
Sentenza_Z46_8006_2023.json|A1|Se il ricorso introduttivo del giudizio di primo grado sia s|1|||legislation|nazionale|art. 21 dlgs. 546/1992|art. 21 dlgs. 546/1992||articolo-21|DLGS|||||||||546|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;546~art21|decreto.legislativo:1992;546|decreto.legislativo:1992;546_articolo-21|
Sentenza_Z46_8006_2023.json|A1|Se la notifica della cartella di pagamento sia avvenuta oltr|1|||caselaw|nazionale|Corte cost. 280/2005|Corte cost. 280/2005||||CORTE_COST||||||||280|2005|||||||||||||http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI:IT:COST:2005:280|COST:2005:280||
Sentenza_Z46_8006_2023.json|A1|Se la notifica della cartella di pagamento sia avvenuta oltr|2|||legislation|nazionale|art. 25 d.p.r. 602/1973|art. 25 d.p.r. 602/1973||articolo-25|DECR|PRES_REP||||||||602|1973|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;602~art25|presidente.repubblica:decreto:1973;602|presidente.repubblica:decreto:1973;602_articolo-25|
Sentenza_Z46_8006_2023.json|A1|Se la notifica della cartella di pagamento sia avvenuta oltr|3|||legislation|nazionale|art. 36-bis d.p.r. 600/1973|art. 36-bis d.p.r. 600/1973||articolo-36-bis|DECR|PRES_REP||||||||600|1973|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art36bis|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-36-bis|
Sentenza_Z46_8006_2023.json|A1|Se la notifica della cartella di pagamento sia avvenuta oltr|4|||legislation|nazionale|art. 1 d.l. 106/2005|art. 1 d.l. 106/2005||articolo-1|DL|||||||||106|2005|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2005;106~art1|decreto.legge:2005;106|decreto.legge:2005;106_articolo-1|
Sentenza_Z46_8006_2023.json|A1|Se la notifica della cartella di pagamento sia avvenuta oltr|5|||legislation|nazionale|art. 25 del D.L. 244 del 23/6/1995|art. 25 del D.L. 244 del 23/6/1995||articolo-25|DL|||||||||244|||||1995-06-23|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:1995;244~art25|decreto.legge:1995;244|decreto.legge:1995;244_articolo-25|
Sentenza_Z46_8006_2023.json|A1|Se la notifica della cartella di pagamento sia avvenuta oltr|6|||legislation|nazionale|art. 138 della L. n. 388 del 23/12/2000|art. 138 della L. n. 388 del 23/12/2000||articolo-138|L|||||||||388|||||2000-12-23|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2000;388~art138|legge:2000;388|legge:2000;388_articolo-138|
Sentenza_Z46_8006_2023.json|A1|Se la notifica della cartella di pagamento sia avvenuta oltr|7|||legislation|nazionale|art. 9 comma 17 della L. n. 289/2002|art. 9 comma 17 della L. n. 289/2002||articolo-9_comma-17|L|||||||||289|2002|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2002;289~art9-comma17|legge:2002;289|legge:2002;289_articolo-9|legge:2002;289_articolo-9_comma-17
Sentenza_Z46_8006_2023.json|A1|Se la notifica della cartella di pagamento sia avvenuta oltr|8|||legislation|nazionale|art. 3 Cost.|art. 3 Cost.|COST|articolo-3||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:costituzione:1947-12-27~art3|COST|COST_articolo-3|
Sentenza_Z46_8006_2023.json|A1|Se la notifica della cartella di pagamento sia avvenuta oltr|9|||caselaw|nazionale|Cass. 17576/02|Cass. 17576/02||||CORTE_CASS||||||||17576|2002||||||||||||||||
Sentenza_Z46_8006_2023.json|A1|Se la notifica della cartella di pagamento sia avvenuta oltr|10|||caselaw|nazionale|Cass. 21513/06|Cass. 21513/06||||CORTE_CASS||||||||21513|2006||||||||||||||||
Sentenza_Z46_8006_2023.json|A1|Se la notifica della cartella di pagamento sia avvenuta oltr|11|||caselaw|nazionale|Cass. 956 del 17/1/2014|Cass. 956 del 17/1/2014||||CORTE_CASS||||||||956|||||2014-01-17||||||||||||
Sentenza_Z46_8006_2023.json|A1|Se la notifica della cartella di pagamento sia avvenuta oltr|12|||caselaw|nazionale|Cass. 9891/2011|Cass. 9891/2011||||CORTE_CASS||||||||9891|2011||||||||||||||||
Sentenza_Z55_4587_2022.json|A1|Se l'Avviso di accertamento presupposto alla cartella di pag|1|||legislation|nazionale|art. 21 dlgs. 546/1992|art. 21 dlgs. 546/1992||articolo-21|DLGS|||||||||546|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;546~art21|decreto.legislativo:1992;546|decreto.legislativo:1992;546_articolo-21|
Sentenza_Z55_4587_2022.json|A1|Se i termini di riscossione della cartella siano stati sospe|1|||legislation|nazionale|d.l. 18/2020|d.l. 18/2020|||DL|||||||||18|2020|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2020;18|decreto.legge:2020;18||
Sentenza_Z55_4587_2022.json|A2|Se l'Avviso di accertamento presupposto alla cartella di pag|1|||legislation|nazionale|art. 21 dlgs.546/1992|art. 21 dlgs.546/1992||articolo-21|DLGS|||||||||546|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;546~art21|decreto.legislativo:1992;546|decreto.legislativo:1992;546_articolo-21|
Sentenza_Z55_4587_2022.json|A2|Se i termini di riscossione della cartella siano stati sospe|1|||legislation|nazionale|d.l. 18/2020|d.l. 18/2020|||DL|||||||||18|2020|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2020;18|decreto.legge:2020;18||
